# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2024-09-14 15:51:57 112587703 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
 10806    10.806000  0.934049675  0.000132433  0.094444761 -0.995530104  0.000000000000000000 -30.134698983 -22.245720000  30.134698983  0.000000999410061    21.321137 22.245720000000802 
 10807    10.807000  0.934182107  0.000132458  0.094233497 -0.995550123  0.000000000000000000 -30.134092999 -22.245720000  30.134092999  0.000000999643515    21.228265 22.245720000000802 
 10808    10.808000  0.934314565  0.000132482  0.094022334 -0.995570088  0.000000000000000000 -30.133488696 -22.186100000  30.133488696  0.000000999849542    21.135652 22.186100000000764 
 10809    10.809000  0.934447048  0.000132461  0.093811275 -0.995589998  0.000000000000000000 -30.132886079 -22.215900000  30.132886079  0.000000999378298    21.043299 22.215900000000843 
 10810    10.810000  0.934579509  0.000132481  0.093600389 -0.995609847  0.000000000000000000 -30.132285348 -22.156320000  30.132285348  0.000000999520422    20.951237 22.156320000000562 
 10811    10.811000  0.934711990  0.000132499  0.093389613 -0.995629640  0.000000000000000000 -30.131686314 -22.156320000  30.131686314  0.000000999634943    20.859438 22.156320000000562 
 10812    10.812000  0.934844488  0.000132515  0.093178948 -0.995649378  0.000000000000000000 -30.131088983 -22.126560000  30.131088983  0.000000999722014    20.767904 22.126560000000239 
 10813    10.813000  0.934977003  0.000132529  0.092968398 -0.995669060  0.000000000000028422 -30.130493359 -22.096820000  30.130493359  0.000000999781429    20.676635 22.096819999999795 
 10814    10.814000  0.935109532  0.000132541  0.092757964 -0.995688686  0.000000000000028422 -30.129899447 -22.096820000  30.129899447  0.000000999813135    20.585633 22.096819999999795 
 10815    10.815000  0.935242073  0.000132552  0.092547650 -0.995708257  0.000000000000000000 -30.129307251 -22.067100000  30.129307251  0.000000999817171    20.494898 22.067099999999229 
 10816    10.816000  0.935374625  0.000132560  0.092337457 -0.995727771 -0.000000000000028422 -30.128716777 -22.037400000  30.128716777  0.000000999793431    20.404433 22.037399999998541 
 10817    10.817000  0.935507185  0.000132567  0.092127389 -0.995747229  0.000000000000000000 -30.128128027 -22.037400000  30.128128027  0.000000999742009    20.314237 22.037399999998541 
 10818    10.818000  0.935639752  0.000132572  0.091917448 -0.995766631  0.000000000000000000 -30.127541008 -22.007720000  30.127541008  0.000000999662672    20.224313 22.007719999997732 
 10819    10.819000  0.935772324  0.000132575  0.091707636 -0.995785976  0.000000000000000000 -30.126955723 -21.978060000  30.126955723  0.000000999555607    20.134661 21.978059999998578 
 10820    10.820000  0.935904899  0.000132576  0.091497957 -0.995805264  0.000000000000000000 -30.126372177 -21.948420000  30.126372177  0.000000999420679    20.045282 21.948419999999302 
 10821    10.821000  0.936037476  0.000132576  0.091288412 -0.995824495  0.000000000000000000 -30.125790374 -21.948420000  30.125790374  0.000000999257805    19.956177 21.948419999999302 
 10822    10.822000  0.936170052  0.000132623  0.091079004 -0.995843670  0.000000000000000000 -30.125210317 -21.918800000  30.125210317  0.000000999820758    19.867348 21.918799999999905 
 10823    10.823000  0.936302675  0.000132620  0.090869657 -0.995862794  0.000000000000000000 -30.124631794 -21.859620000  30.124631794  0.000000999610941    19.778763 21.859620000000746 
 10824    10.824000  0.936435295  0.000132614  0.090660452 -0.995881862  0.000000000000000000 -30.124055024 -21.889200000  30.124055024  0.000000999373254    19.690454 21.889200000000386 
 10825    10.825000  0.936567909  0.000132658  0.090451390 -0.995900872  0.000000000000000000 -30.123480012 -21.830060000  30.123480012  0.000000999883241    19.602424 21.830060000000984 
 10826    10.826000  0.936700567  0.000132650  0.090242393 -0.995919831  0.000000000000000000 -30.122906539 -21.830060000  30.122906539  0.000000999598403    19.514639 21.830060000000984 
 10827    10.827000  0.936833217  0.000132639  0.090033545 -0.995938733 -0.000000000000028422 -30.122334830 -21.800520000  30.122334830  0.000000999285542    19.427134 21.800520000001100 
 10828    10.828000  0.936965856  0.000132680  0.089824847 -0.995957578  0.000000000000000000 -30.121764889 -21.771000000  30.121764889  0.000000999742293    19.339911 21.771000000001095 
 10829    10.829000  0.937098536  0.000132666  0.089616219 -0.995976372  0.000000000000028422 -30.121196494 -21.771000000  30.121196494  0.000000999382149    19.252935 21.771000000001095 
 10830    10.830000  0.937231202  0.000132704  0.089407746 -0.995995108  0.000000000000000000 -30.120629872 -21.741500000  30.120629872  0.000000999805632    19.166241 21.741500000000968 
 10831    10.831000  0.937363906  0.000132687  0.089199345 -0.996013794 -0.000000000000028422 -30.120064798 -21.682560000  30.120064798  0.000000999398252    19.079797 21.682560000000350 
 10832    10.832000  0.937496593  0.000132724  0.088991103 -0.996032421  0.000000000000000000 -30.119501504 -21.712020000  30.119501504  0.000000999788323    18.993637 21.712020000000720 
 10833    10.833000  0.937629317  0.000132704  0.088782937 -0.996050998  0.000000000000000000 -30.118939762 -21.653120000  30.118939762  0.000000999333502    18.907726 21.653119999999859 
 10834    10.834000  0.937762020  0.000132737  0.088574934 -0.996069516  0.000000000000000000 -30.118379805 -21.623700000  30.118379805  0.000000999690065    18.822102 21.623699999999246 
 10835    10.835000  0.937894758  0.000132714  0.088367010 -0.996087984  0.000000000000028422 -30.117821403 -21.623700000  30.117821403  0.000000999187830    18.736729 21.623699999999246 
 10836    10.836000  0.938027472  0.000132746  0.088159252 -0.996106393  0.000000000000000000 -30.117264792 -21.594300000  30.117264792  0.000000999510755    18.651644 21.594299999998512 
 10837    10.837000  0.938160218  0.000132777  0.087951576 -0.996124751  0.000000000000000000 -30.116709738 -21.564920000  30.116709738  0.000000999820536    18.566811 21.564919999997656 
 10838    10.838000  0.938292995  0.000132749  0.087743982 -0.996143059  0.000000000000000000 -30.116156242 -21.535560000  30.116156242  0.000000999251298    18.482231 21.535559999998455 
 10839    10.839000  0.938425744  0.000132778  0.087536561 -0.996161308  0.000000000000000000 -30.115604545 -21.535560000  30.115604545  0.000000999527326    18.397941 21.535559999998455 
 10840    10.840000  0.938558522  0.000132805  0.087329224 -0.996179505  0.000000000000000000 -30.115054409 -21.476900000  30.115054409  0.000000999790165    18.313904 21.476899999999688 
 10841    10.841000  0.938691327  0.000132773  0.087121974 -0.996197652  0.000000000000000000 -30.114505835 -21.476900000  30.114505835  0.000000999153885    18.230122 21.476899999999688 
 10842    10.842000  0.938824101  0.000132799  0.086914903 -0.996215739  0.000000000000028422 -30.113959066 -21.447600000  30.113959066  0.000000999382707    18.146632 21.447600000000122 
 10843    10.843000  0.938956900  0.000132823  0.086707921 -0.996233776  0.000000000000000000 -30.113413862 -21.418320000  30.113413862  0.000000999598158    18.063398 21.418320000000435 
 10844    10.844000  0.939089723  0.000132847  0.086501028 -0.996251761  0.000000000000000000 -30.112870223 -21.389060000  30.112870223  0.000000999800297    17.980419 21.389060000000626 
 10845    10.845000  0.939222570  0.000132870  0.086294227 -0.996269696  0.000000000000000000 -30.112328150 -21.359820000  30.112328150  0.000000999989198    17.897697 21.359820000000695 
 10846    10.846000  0.939355440  0.000132831  0.086087518 -0.996287579  0.000000000000000000 -30.111787644 -21.359820000  30.111787644  0.000000999246715    17.815232 21.359820000000695 
 10847    10.847000  0.939488270  0.000132851  0.085880996 -0.996305402 -0.000000000000028422 -30.111248954 -21.330600000  30.111248954  0.000000999401299    17.733062 21.330600000000643 
 10848    10.848000  0.939621121  0.000132871  0.085674570 -0.996323175 -0.000000000000028422 -30.110711832 -21.301400000  30.110711832  0.000000999542429    17.651150 21.301400000000470 
 10849    10.849000  0.939753992  0.000132889  0.085468239 -0.996340896  0.000000000000028422 -30.110176280 -21.243060000  30.110176280  0.000000999670120    17.569496 21.243059999999758 
 10850    10.850000  0.939886881  0.000132907  0.085262005 -0.996358565  0.000000000000000000 -30.109642299 -21.243060000  30.109642299  0.000000999784338    17.488100 21.243059999999758 
 10851    10.851000  0.940019789  0.000132924  0.085055870 -0.996376184  0.000000000000000000 -30.109109889 -21.243060000  30.109109889  0.000000999885056    17.406964 21.243059999999758 
 10852    10.852000  0.940152713  0.000132940  0.084849833 -0.996393750  0.000000000000000000 -30.108579051 -21.184800000  30.108579051  0.000000999972199    17.326087 21.184799999998560 
 10853    10.853000  0.940285653  0.000132891  0.084643897 -0.996411266  0.000000000000000000 -30.108049785 -21.184800000  30.108049785  0.000000999084163    17.245471 21.184799999998560 
 10854    10.854000  0.940418544  0.000132905  0.084438160 -0.996428722 -0.000000000000028422 -30.107522347 -21.126620000  30.107522347  0.000000999136879    17.165153 21.126619999998653 
 10855    10.855000  0.940551449  0.000132918  0.084232527 -0.996446126  0.000000000000000000 -30.106996482 -21.126620000  30.106996482  0.000000999175850    17.085095 21.126619999998653 
 10856    10.856000  0.940684367  0.000132930  0.084026998 -0.996463478  0.000000000000000000 -30.106472192 -21.068520000  30.106472192  0.000000999201288    17.005299 21.068520000000035 
 10857    10.857000  0.940817297  0.000132941  0.083821574 -0.996480779  0.000000000000000000 -30.105949477 -21.068520000  30.105949477  0.000000999213117    16.925764 21.068520000000035 
 10858    10.858000  0.940950237  0.000132951  0.083616256 -0.996498029  0.000000000000000000 -30.105428337 -21.039500000  30.105428337  0.000000999211243    16.846492 21.039500000000544 
 10859    10.859000  0.941083188  0.000132960  0.083411045 -0.996515227  0.000000000000000000 -30.104908774 -20.981520000  30.104908774  0.000000999195730    16.767481 20.981520000001197 
 10860    10.860000  0.941216148  0.000132968  0.083205942 -0.996532373  0.000000000000000000 -30.104390787 -20.981520000  30.104390787  0.000000999166598    16.688733 20.981520000001197 
 10861    10.861000  0.941349116  0.000132976  0.083000949 -0.996549468  0.000000000000000000 -30.103874378 -20.952560000  30.103874378  0.000000999123597    16.610247 20.952560000001341 
 10862    10.862000  0.941482092  0.000132982  0.082796066 -0.996566511  0.000000000000000000 -30.103359545 -20.923620000  30.103359545  0.000000999066979    16.532025 20.923620000001364 
 10863    10.863000  0.941615073  0.000132987  0.082591295 -0.996583503  0.000000000000028422 -30.102846291 -20.894700000  30.102846291  0.000000998996615    16.454066 20.894700000001265 
 10864    10.864000  0.941748061  0.000133060  0.082386636 -0.996600443  0.000000000000000000 -30.102334614 -20.894700000  30.102334614  0.000000999940035    16.376371 20.894700000001265 
 10865    10.865000  0.941881121  0.000133065  0.082181986 -0.996617339  0.000000000000000000 -30.101824254 -20.836920000  30.101824254  0.000000999849565    16.298900 20.836920000000703 
 10866    10.866000  0.942014186  0.000133068  0.081977449 -0.996634185 -0.000000000000028422 -30.101315472 -20.808060000  30.101315472  0.000000999745346    16.221693 20.808060000000239 
 10867    10.867000  0.942147254  0.000133070  0.081773028 -0.996650978  0.000000000000000000 -30.100808269 -20.808060000  30.100808269  0.000000999627168    16.144751 20.808060000000239 
 10868    10.868000  0.942280324  0.000133072  0.081568722 -0.996667720  0.000000000000000000 -30.100302645 -20.750400000  30.100302645  0.000000999495210    16.068074 20.750399999998947 
 10869    10.869000  0.942413396  0.000133072  0.081364534 -0.996684410  0.000000000000000000 -30.099798599 -20.750400000  30.099798599  0.000000999349417    15.991662 20.750399999998947 
 10870    10.870000  0.942546468  0.000133072  0.081160464 -0.996701048 -0.000000000000028422 -30.099296133 -20.692820000  30.099296133  0.000000999189760    15.915515 20.692819999998946 
 10871    10.871000  0.942679540  0.000133070  0.080956513 -0.996717635  0.000000000000000000 -30.098795247 -20.692820000  30.098795247  0.000000999016233    15.839634 20.692819999998946 
 10872    10.872000  0.942812610  0.000133140  0.080752683 -0.996734169  0.000000000000000000 -30.098295939 -20.635320000  30.098295939  0.000000999902270    15.764019 20.635320000000235 
 10873    10.873000  0.942945750  0.000133137  0.080548864 -0.996750661  0.000000000000000000 -30.097797945 -20.606600000  30.097797945  0.000000999708252    15.688629 20.606600000000697 
 10874    10.874000  0.943078886  0.000133133  0.080345168 -0.996767101  0.000000000000000000 -30.097301530 -20.606600000  30.097301530  0.000000999500368    15.613506 20.606600000000697 
 10875    10.875000  0.943212019  0.000133129  0.080141594 -0.996783489  0.000000000000000000 -30.096806695 -20.549220000  30.096806695  0.000000999278452    15.538649 20.549220000001256 
 10876    10.876000  0.943345148  0.000133123  0.079938144 -0.996799826  0.000000000000000000 -30.096313439 -20.549220000  30.096313439  0.000000999042617    15.464059 20.549220000001256 
 10877    10.877000  0.943478271  0.000133190  0.079734819 -0.996816111  0.000000000000000000 -30.095821763 -20.491920000  30.095821763  0.000000999894389    15.389736 20.491920000001329 
 10878    10.878000  0.943611461  0.000133183  0.079531508 -0.996832353  0.000000000000000000 -30.095331398 -20.463300000  30.095331398  0.000000999637948    15.315639 20.463300000001183 
 10879    10.879000  0.943744644  0.000133175  0.079328323 -0.996848543  0.000000000000000000 -30.094842611 -20.463300000  30.094842611  0.000000999367471    15.241810 20.463300000001183 
 10880    10.880000  0.943877820  0.000133167  0.079125266 -0.996864681  0.000000000000000000 -30.094355404 -20.406120000  30.094355404  0.000000999083024    15.168248 20.406120000000527 
 10881    10.881000  0.944010986  0.000133232  0.078922338 -0.996880767  0.000000000000000000 -30.093869777 -20.406120000  30.093869777  0.000000999908053    15.094954 20.406120000000527 
 10882    10.882000  0.944144218  0.000133222  0.078719425 -0.996896811  0.000000000000000000 -30.093385458 -20.349020000  30.093385458  0.000000999602845    15.021887 20.349019999999385 
 10883    10.883000  0.944277439  0.000133210  0.078516642 -0.996912803  0.000000000000000000 -30.092902717 -20.320500000  30.092902717  0.000000999283611    14.949087 20.320499999998631 
